,Date,Close,Volume, RSI,RSI Condition,MACD Condition,EMA Condition,Close-EMA200 Price Diff,BB Condition, ATR,Trend,Forecasted,Slope,Acceleration,Price Relative Close-EMA200 Price Diff,Price Relative ATR,future_price1,future_price3,future_price5,future_price10,future_price15,future_price30,future_price1 P/L,future_price1 % P/L,future_price3 P/L,future_price3 % P/L,future_price5 P/L,future_price5 % P/L,future_price10 P/L,future_price10 % P/L,future_price15 P/L,future_price15 % P/L,future_price30 P/L,future_price30 % P/L
4989,2008-01-10,3311.07,238221504.0,36.54704669386748,0.0,0,-1,-117.45981119003363,0,63.59228253040876,-1,3354.185494505493,-7.170505494505658,1.3634710783721753,-0.035474880081071566,1.9205961375147236,3287.34,3154.58,3139.87,3050.09,2981.75,3064.95,-23.730000000000018,-0.007166867508086515,-156.49000000000024,-0.04726266735526589,-171.20000000000027,-0.05170533996563052,-260.98,-0.07882044173031678,-329.32000000000016,-0.0994602953123915,-246.12000000000035,-0.07433246654404779
4990,2008-01-11,3287.34,258867504.0,34.76093339283536,0.0,0,-1,-139.7849374468492,0,64.70354806395096,-1,3310.82043956044,-12.28584615384613,0.9962532061345276,-0.0425222025853271,1.9682645562658856,3218.14,3058.49,3104.25,3159.48,3007.8,3077.83,-69.20000000000027,-0.0210504541665907,-228.85000000000036,-0.06961555543387674,-183.09000000000015,-0.055695486320246804,-127.86000000000013,-0.0388946686378653,-279.53999999999996,-0.08503531730821878,-209.51000000000022,-0.06373237937055498
4991,2008-01-14,3218.14,294500992.0,30.135724120782665,0.0,0,-1,-206.90548533295032,1,66.3882946308116,-1,3257.1582417582376,-17.72690109890159,0.399029537495447,-0.06429350038623252,2.0629399165608584,3154.58,3139.87,2917.13,3041.06,3077.08,3094.45,-63.559999999999945,-0.01975053913129943,-78.26999999999998,-0.02432150248280062,-301.00999999999976,-0.09353539622266271,-177.07999999999993,-0.0550255737786423,-141.05999999999995,-0.043832772968236296,-123.69000000000005,-0.03843524520375125
4992,2008-01-15,3154.58,290942016.0,26.630742743505643,1.0,0,-1,-267.7742864739157,1,69.75627358575363,-1,3197.6740659340676,-22.991934065933936,-0.35568969931168914,-0.08488429092745016,2.2112697597066373,3058.49,3104.25,2866.55,3049.89,3038.41,3074.14,-96.09000000000015,-0.030460473343519628,-50.32999999999993,-0.015954580324480574,-288.02999999999975,-0.0913053401720672,-104.69000000000005,-0.03318666827279703,-116.17000000000007,-0.036825821503972025,-80.44000000000005,-0.025499432571055435
4993,2008-01-16,3058.49,364936992.0,22.39085999987706,1.0,0,-1,-360.24374630999637,1,71.97725404391409,-1,3126.7656043956013,-28.49668131868181,-1.1976241999758777,-0.11778483706338631,2.3533591427114064,3139.87,2917.13,2983.62,3000.03,2931.97,3026.45,81.38000000000011,0.02660790128462088,-141.35999999999967,-0.04621888579004662,-74.86999999999989,-0.02447939996534234,-58.45999999999958,-0.019114007238866103,-126.51999999999998,-0.041366818266530214,-32.039999999999964,-0.010475757645112447
4994,2008-01-17,3139.87,328159488.0,32.23148557626976,0.0,0,-1,-276.0889826651205,0,76.73602161220593,-1,3093.482197802199,-29.721802197802035,-1.9281118705470508,-0.08793006801718559,2.4439235258850185,3104.25,2866.55,3050.09,2981.75,2868.29,2926.55,-35.61999999999989,-0.011344418717972366,-273.3199999999997,-0.08704818989321204,-89.77999999999975,-0.028593540496899474,-158.1199999999999,-0.050358772815435,-271.5799999999999,-0.08649402682276652,-213.3199999999997,-0.06793911849853647
4995,2008-01-18,3104.25,259736992.0,30.41371044868918,0.0,0,-1,-308.6074007480547,0,78.7384486399055,-1,3055.625054945055,-31.516373626373596,-2.5719825624924715,-0.09941448038916154,2.5364725341034227,2917.13,2983.62,3159.48,3007.8,2926.23,2919.67,-187.1199999999999,-0.06027865023757748,-120.63000000000011,-0.03885962792945159,55.23000000000002,0.017791737134573573,-96.44999999999982,-0.03107030683740028,-178.01999999999998,-0.05734718531046146,-184.57999999999993,-0.059460417170008835
4996,2008-01-21,2917.13,310073984.0,23.057129096071456,1.0,0,-1,-490.7947897953377,1,86.47998802276938,-1,2981.979670329671,-35.95318681318664,-3.132813814756673,-0.1682457723157136,2.9645572196909074,2866.55,3050.09,3041.06,3077.08,2949.54,2910.77,-50.57999999999993,-0.0173389598680895,132.96000000000004,0.045579045157397864,123.92999999999984,0.0424835369009951,159.94999999999982,0.0548312896579857,32.409999999999854,0.011110235059801878,-6.360000000000127,-0.002180225084243804
4997,2008-01-22,2866.55,427081504.0,21.54041409378266,1.0,0,-1,-535.9879759665282,1,92.47427459257156,-1,2908.8084615384596,-40.04582417582438,-3.5796986837338527,-0.1869801594134162,3.225978077918458,2983.62,3159.48,3049.89,3038.41,3045.59,2917.91,117.06999999999971,0.04084003418743776,292.92999999999984,0.10218904257731413,183.3399999999997,0.06395841691231609,171.85999999999967,0.05995360276290302,179.03999999999996,0.06245835586332,51.35999999999967,0.017917008250335653
4998,2008-01-23,2983.62,385217504.0,32.59281039035303,0.0,0,-1,-414.7496378972096,0,97.199683550245,-1,2877.409450549451,-40.294835164835106,-3.7790147566718986,-0.13900886771680362,3.2577769136232164,3050.09,3041.06,3000.03,2931.97,3088.67,2866.28,66.47000000000025,0.02227830621862042,57.440000000000055,0.019251781393072865,16.41000000000031,0.005500030164699362,-51.65000000000009,-0.01731118574081153,105.05000000000018,0.03520890730052761,-117.33999999999969,-0.039328064565862846
