,Date,Close,Volume, RSI,RSI Condition,MACD Condition,EMA Condition,Close-EMA200 Price Diff,BB Condition, ATR,Trend,Forecasted,Slope,Acceleration,Price Relative Close-EMA200 Price Diff,Price Relative ATR,future_price1,future_price3,future_price5,future_price10,future_price15,future_price30,future_price1 P/L,future_price1 % P/L,future_price3 P/L,future_price3 % P/L,future_price5 P/L,future_price5 % P/L,future_price10 P/L,future_price10 % P/L,future_price15 P/L,future_price15 % P/L,future_price30 P/L,future_price30 % P/L
199,2017-05-29,0.23207,86555600.0,50.25512312821922,0.0,0,0,0.189484945,0,0.05265351186067936,1,0.20909516483516485,-0.01263260659340659,-0.0025640548677695945,0.8164990951006161,22.688633541896568,0.205324,0.333657,0.29458,0.289678,0.266153,0.280455,-0.026745999999999992,-0.11524970913948374,0.10158699999999998,0.43774292239410517,0.06251000000000001,0.2693583832464343,0.05760799999999999,0.2482354462015771,0.034082999999999974,0.1468651699918127,0.04838500000000001,0.2084931270737278
200,2017-05-30,0.205324,92808704.0,46.302162053308486,0.0,0,0,0.16111965201492537,0,0.051181332442059406,1,0.18903947252747255,-0.013930156043956044,-0.002971800825987201,0.7847092985472978,24.927106642213968,0.24659,0.303448,0.299413,0.286019,0.278447,0.265421,0.041266,0.20097991467144607,0.09812399999999999,0.4778983460287155,0.09408899999999998,0.45824647873604635,0.08069500000000002,0.39301299409713436,0.073123,0.35613469443416257,0.06009700000000001,0.2926934990551519
201,2017-05-31,0.24659,160620000.0,52.5090167003238,0.0,0,1,0.2003718644326873,0,0.05137109441048374,1,0.1933229340659341,-0.011953865934065932,-0.0031038744161333174,0.8125709251497925,20.83259435114309,0.333657,0.29458,0.294003,0.260874,0.259266,0.26293,0.08706699999999998,0.3530840666693701,0.047990000000000005,0.19461454235775985,0.04741300000000001,0.19227462589723837,0.014283999999999991,0.057926112169998746,0.012675999999999993,0.05140516647065977,0.016339999999999993,0.06626383876069586
202,2017-06-01,0.333657,588819008.0,62.38754676790099,0.0,0,1,0.28457877622937694,0,0.054333944809734906,1,0.2222015604395602,-0.0078061252747253064,-0.002952186233546675,0.8529081548697524,16.284371318370336,0.303448,0.299413,0.284548,0.272759,0.262068,0.254744,-0.030208999999999986,-0.09053908654696287,-0.034244,-0.10263234399398184,-0.04910899999999996,-0.14718408425418905,-0.06089800000000001,-0.18251677621029982,-0.07158899999999996,-0.21455866353770478,-0.07891299999999996,-0.2365093494217114
203,2017-06-02,0.303448,293676992.0,57.88830385626936,0.0,0,1,0.25183873367983095,0,0.053674305894753846,1,0.23696056043956037,-0.005606325274725282,-0.0026478974230165447,0.8299238541029467,17.68813961362535,0.29458,0.294003,0.279783,0.253964,0.268351,0.259449,-0.008867999999999987,-0.029224117476470392,-0.009444999999999981,-0.031125596477814918,-0.02366499999999999,-0.07798700271545699,-0.04948399999999997,-0.16307242097492808,-0.03509699999999999,-0.11566067332788481,-0.04399900000000001,-0.14499683636076036
204,2017-06-03,0.29458,155454000.0,56.597928420886134,0.0,0,1,0.2405531144392356,0,0.052218998330842856,1,0.25417910989010967,-0.0027671472527472816,-0.002189838937326411,0.8165968987685369,17.72659322793226,0.299413,0.284548,0.289678,0.266153,0.2846,0.259959,0.004832999999999976,0.016406409124855647,-0.010031999999999985,-0.034055265123226236,-0.0049020000000000175,-0.01664064091248563,-0.028427000000000036,-0.09650010183990779,-0.009979999999999989,-0.03387874261660666,-0.03462100000000001,-0.11752664810917242
205,2017-06-04,0.299413,153488000.0,57.158416743018606,0.0,0,1,0.2429444615592432,0,0.05111471273578265,1,0.2719459230769228,-4.787692307696043e-05,-0.0016064425552469524,0.8114025161206869,17.07164108965965,0.294003,0.279783,0.286019,0.278447,0.296068,0.254709,-0.00540999999999997,-0.018068687732329492,-0.01962999999999998,-0.06556161556111452,-0.013393999999999961,-0.04473419657797077,-0.020965999999999985,-0.0700236796665475,-0.003344999999999987,-0.011171859605294316,-0.044703999999999966,-0.1493054743781999
206,2017-06-05,0.294003,78433504.0,56.28223818138658,0.0,0,1,0.23517093457855426,0,0.04873466182608389,1,0.28617154945054935,0.002076978021978011,-0.0009168577080062795,0.7998929758490704,16.576246441731506,0.284548,0.289678,0.260874,0.259266,0.324427,0.256523,-0.009454999999999991,-0.03215953578704976,-0.004325000000000023,-0.01471073424420847,-0.03312900000000002,-0.11268252364771794,-0.03473700000000002,-0.11815185559331033,0.030424000000000007,0.10348193725914363,-0.03748000000000001,-0.1274816923636834
207,2017-06-06,0.284548,132720000.0,54.70397202120708,0.0,0,0,0.2234700048812552,0,0.04655997169564933,1,0.29943725274725275,0.00421545274725275,-0.00018780565632170102,0.7853508191280739,16.3627829735754,0.279783,0.286019,0.272759,0.262068,0.296366,0.254641,-0.004765000000000019,-0.016745856586586512,0.001471,0.005169602316656592,-0.01178900000000005,-0.04143061978998288,-0.02248,-0.07900248815665546,0.011817999999999995,0.04153253581118122,-0.029907000000000017,-0.10510353262015552
208,2017-06-07,0.279783,145839008.0,53.88389634207713,0.0,0,0,0.21652883567845663,0,0.04462747371738866,1,0.30779001098901093,0.005482553846153842,0.0005138922352372902,0.7739170559986012,15.950745298101978,0.289678,0.260874,0.253964,0.268351,0.297848,0.23948,0.009894999999999987,0.035366694902835366,-0.01890900000000001,-0.06758452086081002,-0.02581899999999998,-0.09228223301630185,-0.011431999999999998,-0.04086023811310908,0.018064999999999998,0.06456789726323614,-0.040303000000000005,-0.14405092518130125
209,2017-06-08,0.289678,103152000.0,55.379801787366866,0.0,0,1,0.22417086218911875,0,0.043020439880432325,1,0.3107404725274724,0.005460586813186801,0.0010657363168699425,0.773862226986926,14.85112431059049,0.286019,0.272759,0.266153,0.2846,0.319978,0.236134,-0.003658999999999968,-0.012631266440668493,-0.016919000000000017,-0.05840623036613073,-0.023525000000000018,-0.08121086171542202,-0.005077999999999971,-0.017529808960293745,0.030299999999999994,0.10459889946768479,-0.05354399999999998,-0.18483971858408296
210,2017-06-09,0.286019,102482000.0,54.673549125555745,0.0,0,0,0.21831771430664,0,0.04091962274611573,1,0.31573395604395627,0.005991041758241785,0.0015007867503924657,0.7632979428172253,14.30660996161644,0.260874,0.253964,0.278447,0.296068,0.31111,0.233416,-0.02514500000000003,-0.08791373999629404,-0.032055,-0.11207297417304445,-0.007572000000000023,-0.02647376572885026,0.010048999999999975,0.03513402955747686,0.025090999999999974,0.08772494135005007,-0.05260300000000001,-0.1839143553400299
211,2017-06-10,0.260874,156720992.0,49.95844263168771,0.0,0,0,0.19125059774637487,0,0.04021907826425032,1,0.30265549450549467,0.0037870087912088082,0.0016652830092983948,0.7331148284090208,15.41705124475813,0.272759,0.266153,0.259266,0.324427,0.298423,0.203165,0.011884999999999979,0.04555839217399963,0.005278999999999978,0.020235822657681403,-0.0016079999999999983,-0.00616389521378136,0.06355300000000003,0.2436156918665717,0.037549,0.14393538643176398,-0.05770899999999998,-0.22121407269409746
212,2017-06-11,0.272759,114566000.0,52.062798315012735,0.0,0,0,0.2011143480175552,0,0.03867642981680387,1,0.29436950549450563,0.0022707340659340785,0.0015857592223161463,0.7373334996005823,14.179708026794305,0.253964,0.278447,0.262068,0.296366,0.277288,0.185019,-0.01879499999999995,-0.06890698382088199,0.005688000000000026,0.020853574034220786,-0.01069099999999995,-0.039195773558342535,0.023607000000000045,0.08654893147430533,0.004529000000000005,0.01660440168793699,-0.08773999999999998,-0.32167591170227194
213,2017-06-12,0.253964,149942000.0,48.58340064841804,0.0,0,0,0.18050522515170891,0,0.038471970544175026,1,0.2797315494505493,0.0001104923076922936,0.00128436756430383,0.7107512291179415,15.148592140687272,0.266153,0.259266,0.268351,0.297848,0.276306,0.205354,0.01218899999999995,0.04799499141610602,0.005301999999999973,0.02087697468932594,0.014386999999999983,0.056649761383503104,0.04388399999999998,0.1727961443354175,0.022341999999999973,0.0879730985494006,-0.048610000000000014,-0.19140508103510737
214,2017-06-13,0.266153,111937000.0,50.876265044180236,0.0,0,0,0.19077686967756252,0,0.03732818693387681,1,0.2631517912087913,-0.0026794659340659242,0.0008044728366139379,0.7167939857058254,14.025085921960981,0.278447,0.262068,0.2846,0.319978,0.280455,0.200809,0.012294000000000027,0.04619147633128324,-0.00408499999999995,-0.015348314691173686,0.018447000000000047,0.06930975792119588,0.05382500000000001,0.20223330189778066,0.014302000000000037,0.053736008987311956,-0.06534399999999999,-0.24551291926072594
215,2017-06-14,0.278447,431096000.0,53.145782490134195,0.0,0,1,0.2010502640091291,0,0.037851316438599895,1,0.2553348131868131,-0.004025129670329673,0.0003018294119067773,0.7220414082720557,13.593723918232156,0.259266,0.268351,0.296068,0.31111,0.265421,0.190769,-0.019181000000000004,-0.0688856407143909,-0.010095999999999994,-0.03625824663221365,0.017620999999999998,0.06328313826329605,0.032663,0.11730419074366036,-0.013025999999999982,-0.0467808954666417,-0.087678,-0.3148821858378794
216,2017-06-15,0.259266,191548000.0,49.31748411267263,0.0,0,0,0.18005961959112782,0,0.03786586526441419,1,0.25629580219780224,-0.003188512087912075,-7.502353822001938e-05,0.6944976186276944,14.60502544275539,0.262068,0.2846,0.324427,0.298423,0.26293,0.170589,0.0028020000000000267,0.010807433292448786,0.025334000000000023,0.0977143165706264,0.06516100000000002,0.25132875116675546,0.039157,0.151030216071525,0.0036640000000000006,0.014132203991267658,-0.088677,-0.3420309643377844
217,2017-06-16,0.262068,88152400.0,49.885398438936456,0.0,0,0,0.18104210098823104,0,0.03614708917409889,1,0.25519834065934055,-0.002940745054945066,-0.0003925737519623215,0.6908210883748913,13.793019053871088,0.268351,0.296068,0.296366,0.277288,0.254744,0.148056,0.006282999999999983,0.023974693590976322,0.033999999999999975,0.12973732008486336,0.034297999999999995,0.13087442953737194,0.015219999999999956,0.05807652975563577,-0.007323999999999997,-0.027946945067692342,-0.11401200000000003,-0.4350473922798664
218,2017-06-17,0.268351,121948000.0,51.20571251078023,0.0,0,1,0.18546116963511428,0,0.03446601137594897,1,0.25570098901098876,-0.0026239252747253016,-0.0006191895326651362,0.6911141364672174,12.8436306836751,0.2846,0.324427,0.297848,0.276306,0.259449,0.177889,0.016249000000000013,0.06055129289624415,0.056076000000000015,0.208965124035312,0.029496999999999995,0.10991947114040937,0.00795499999999999,0.029644011015423792,-0.008902000000000021,-0.03317297122052842,-0.09046200000000001,-0.33710327146163055
219,2017-06-18,0.2846,232512000.0,54.54131365348902,0.0,0,1,0.1997031032705858,0,0.033746296277666905,1,0.26256065934065964,-0.0015682263736263365,-0.0007266257601738917,0.7016974816253893,11.857447743382608,0.296068,0.296366,0.319978,0.280455,0.259959,0.188718,0.011467999999999978,0.040295151089247985,0.011765999999999999,0.04134223471539002,0.035377999999999965,0.12430780042164429,-0.00414500000000001,-0.014564300773014792,-0.024641000000000024,-0.0865811665495433,-0.09588200000000002,-0.33690091356289537
220,2017-06-19,0.296068,164955008.0,56.78658803022342,0.0,1,1,0.20906989826291827,0,0.03246691797211927,1,0.27223403296703313,-0.00029810989010987043,-0.000721039927544982,0.706154999064128,10.966034144898899,0.324427,0.297848,0.31111,0.265421,0.254709,0.168388,0.028359000000000023,0.09578542767202138,0.0017800000000000038,0.006012132347974127,0.015042,0.05080589594282395,-0.03064699999999998,-0.10351338206087785,-0.04135899999999998,-0.13969425942688835,-0.12768,-0.43125227988164877
221,2017-06-20,0.324427,793609984.0,61.80991119748146,0.0,0,1,0.23506642166328726,0,0.03367542383125361,1,0.2882794835164836,0.0014614835164835217,-0.0005842408839512133,0.7245587502374563,10.379969555941278,0.296366,0.319978,0.298423,0.26293,0.256523,0.188295,-0.028061000000000003,-0.08649403409703878,-0.004449000000000036,-0.013713408563405746,-0.026004000000000027,-0.08015362469831434,-0.061497000000000024,-0.1895557398120379,-0.06790400000000002,-0.20930440438064654,-0.13613200000000003,-0.41960749259463614
222,2017-06-21,0.296366,358492992.0,54.99733851880326,0.0,0,1,0.20494566622385157,0,0.03442332212902121,1,0.2941550109890112,0.002086953846153867,-0.00037569333655355577,0.691528941322053,11.615138757152039,0.297848,0.31111,0.277288,0.254744,0.254641,0.182608,0.0014819999999999833,0.005000573615057001,0.01474399999999998,0.049749296478003475,-0.01907800000000004,-0.06437310622676028,-0.04162199999999999,-0.14044121120506398,-0.04172500000000001,-0.14078875444551672,-0.11375800000000003,-0.3838429509457901
223,2017-06-22,0.297848,194551008.0,55.27769265895134,0.0,0,1,0.2043736595947585,0,0.03298829911980541,1,0.301647054945055,0.003008083516483527,-0.00012662627218934915,0.6861676411953698,11.075548306453427,0.319978,0.298423,0.276306,0.259449,0.23948,0.19332,0.022129999999999983,0.07429964277080922,0.0005749999999999922,0.0019305148935027,-0.021542000000000006,-0.07232548145362737,-0.038399000000000016,-0.12892146329671517,-0.058368,-0.19596572748516022,-0.10452800000000001,-0.350944105718353
224,2017-06-23,0.319978,177220992.0,59.350056860720876,0.0,0,1,0.2242498918375967,0,0.03243199203981931,1,0.31454927472527483,0.004404960439560447,0.00019061932133800332,0.7008290939927017,10.135694341429508,0.31111,0.277288,0.280455,0.259959,0.236134,0.195058,-0.008867999999999987,-0.02771440536536883,-0.042690000000000006,-0.13341542231028386,-0.039522999999999975,-0.12351786685334609,-0.06001899999999999,-0.1875722705936033,-0.08384399999999997,-0.2620305145978785,-0.12491999999999998,-0.39040184012650864
225,2017-06-24,0.31111,313710016.0,57.10600374316305,0.0,0,1,0.21323878843622757,0,0.031588992608403636,1,0.3193771538461539,0.004570239560439565,0.00044689853399348007,0.6854128393051575,10.153641029990562,0.298423,0.276306,0.265421,0.254709,0.233416,0.192002,-0.012687000000000004,-0.04077978849924465,-0.034804,-0.11187039953714122,-0.04568899999999998,-0.14685802449294455,-0.05640099999999998,-0.18128957603420007,-0.07769399999999999,-0.24973160618430776,-0.11910799999999999,-0.3828485101732506
226,2017-06-25,0.298423,158844992.0,53.96244520034368,0.0,-1,0,0.1985562482527825,0,0.03090470742208909,1,0.321013714285714,0.004544028571428539,0.0006489990097814276,0.6653516929083299,10.356007218642361,0.277288,0.280455,0.26293,0.256523,0.203165,0.178104,-0.021135000000000015,-0.07082228916671977,-0.017967999999999984,-0.06020983637320174,-0.035493,-0.11893520271560837,-0.04189999999999999,-0.1404047275176511,-0.09525799999999998,-0.319204618946931,-0.12031899999999998,-0.4031827305536101
