,Date,Close,Volume, RSI,RSI Condition,MACD Condition,EMA Condition,Close-EMA200 Price Diff,BB Condition, ATR,Trend,Forecasted,Slope,Acceleration,Price Relative Close-EMA200 Price Diff,Price Relative ATR,future_price1,future_price3,future_price5,future_price10,future_price15,future_price30,future_price1 P/L,future_price1 % P/L,future_price3 P/L,future_price3 % P/L,future_price5 P/L,future_price5 % P/L,future_price10 P/L,future_price10 % P/L,future_price15 P/L,future_price15 % P/L,future_price30 P/L,future_price30 % P/L
199,"Jan 26, 2021",52.61,314538,28.76918602792381,1.0,0,-1,-15.613499999999974,0,2.068095525880707,-1,51.12483516483518,-0.6100219780219774,-0.03852868011109733,-0.2967781790534114,3.9309932063879622,52.77,53.13,52.98,52.25,47.62,45.52,0.1600000000000037,0.0030412469112336762,0.5200000000000031,0.009884052461509278,0.36999999999999744,0.007032883482227665,-0.35999999999999943,-0.006842805550275602,-4.990000000000002,-0.09484888804409812,-7.089999999999996,-0.13476525375403908
200,"Jan 25, 2021",52.77,349076,29.755494523113562,1.0,0,-1,-15.299733830845746,0,2.001088702603514,-1,50.95054945054947,-0.5694505494505485,-0.033823113150585435,-0.28993242052010126,3.7920953242439146,52.27,53.24,52.36,52.24,48.52,45.6,-0.5,-0.009475080538184574,0.46999999999999886,0.008906575705893477,-0.4100000000000037,-0.007769566041311421,-0.5300000000000011,-0.01004358537047567,-4.25,-0.08053818457456888,-7.170000000000002,-0.13587265491756684
201,"Jan 22, 2021",52.27,437484,28.43064578565483,1.0,0,-1,-15.64252254894678,0,1.9810109381318342,-1,50.63802197802198,-0.5542637362637368,-0.02693587730950354,-0.2992638712253066,3.7899577924848558,53.13,52.98,53.57,50.83,48.4,45.76,0.8599999999999994,0.016453032332121663,0.7099999999999937,0.013583317390472426,1.2999999999999972,0.024870862827625732,-1.4400000000000048,-0.027549263439831734,-3.8700000000000045,-0.07403864549454763,-6.510000000000005,-0.1245456284675723
202,"Jan 21, 2021",53.13,352397,33.883479384727124,0.0,0,0,-14.635432772340344,0,1.9209387282652741,-1,50.845384615384624,-0.4737582417582412,-0.017615263857021956,-0.275464573166579,3.615544378440192,53.24,52.36,52.91,50.63,48.0,46.26,0.10999999999999943,0.00207039337474119,-0.7700000000000031,-0.014492753623188463,-0.22000000000000597,-0.004140786749482514,-2.5,-0.04705439488048183,-5.130000000000003,-0.09655561829474878,-6.8700000000000045,-0.12930547713156418
203,"Jan 20, 2021",53.24,400301,34.57015238651528,0.0,1,0,-14.380901102963826,0,1.8365859619606117,-1,51.210879120879106,-0.376263736263739,-0.007524356961719567,-0.27011459622396367,3.449635540872674,52.98,53.57,53.21,49.93,47.62,45.64,-0.2600000000000051,-0.004883546205860351,0.3299999999999983,0.006198347107437985,-0.030000000000001137,-0.0005634861006762047,-3.3100000000000023,-0.0621712997746056,-5.6200000000000045,-0.10555972952667175,-7.600000000000001,-0.14274981217129978
204,"Jan 19, 2021",52.98,125964,33.67977422515773,0.0,0,-1,-14.495220494974141,0,1.8111155361062825,-1,51.6023076923077,-0.2765494505494498,0.003354280883951145,-0.27359797083756404,3.41848912062341,52.36,52.91,52.25,47.62,48.12,45.28,-0.6199999999999974,-0.011702529256323093,-0.07000000000000028,-0.0013212533031332634,-0.7299999999999969,-0.013778784446961059,-5.359999999999999,-0.10117025292563231,-4.859999999999999,-0.09173272933182332,-7.699999999999996,-0.14533786334465829
205,"Jan 15, 2021",52.36,165668,31.59033175880867,0.0,0,-1,-14.964820291044049,0,1.8246072835272624,-1,51.784175824175854,-0.20953846153845843,0.013602656683975136,-0.2858063462766243,3.484735071671624,53.57,53.21,52.24,48.52,47.02,44.55,1.2100000000000009,0.023109243697479007,0.8500000000000014,0.01623376623376626,-0.11999999999999744,-0.002291825821237537,-3.8399999999999963,-0.07333842627960269,-5.339999999999996,-0.1019862490450725,-7.810000000000002,-0.14915966386554627
206,"Jan 14, 2021",53.57,390087,39.481282395271286,0.0,0,0,-13.61795640755107,0,1.8021353347038864,-1,52.35076923076923,-0.10865934065934121,0.02591358531578277,-0.2542086318378023,3.364075666798369,52.91,52.25,50.83,48.4,47.74,45.34,-0.6600000000000037,-0.012320328542094524,-1.3200000000000003,-0.024640657084188916,-2.740000000000002,-0.05114803061414975,-5.170000000000002,-0.0965092402464066,-5.829999999999998,-0.10882956878850099,-8.229999999999997,-0.15363076348702626
207,"Jan 13, 2021",52.91,429898,36.97590095588974,0.0,0,-1,-14.135887189565494,0,1.769839953653609,-1,52.721538461538486,-0.03274725274724909,0.039372346334983654,-0.26716853505132293,3.3450008574061787,53.21,52.24,50.63,48.0,49.1,45.71,0.30000000000000426,0.005670005670005751,-0.6699999999999946,-0.012663012663012561,-2.279999999999994,-0.04309204309204298,-4.909999999999997,-0.09279909279909274,-3.809999999999995,-0.07200907200907192,-7.199999999999996,-0.136080136080136
208,"Jan 12, 2021",53.21,400200,38.87464320841361,0.0,0,0,-13.698216670266326,0,1.7419942426783515,-1,53.10615384615385,0.033296703296704214,0.051951986475063314,-0.25743688536489995,3.2738098903934434,52.25,50.83,49.93,47.62,48.36,44.91,-0.9600000000000009,-0.018041721480924654,-2.3800000000000026,-0.04472843450479238,-3.280000000000001,-0.0616425483931592,-5.590000000000003,-0.10505544070663415,-4.850000000000001,-0.09114828039842138,-8.300000000000004,-0.15598571697049435
