Time,bit-x,bitbay,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,kraken
2021-10-20 00:00:00 UTC,40.0,,0.0032969547599028,0.0313530762010037,0.0199456910842039,,0.0174933876806957,0.011750679942223,0.000935959874399741
2021-10-20 01:00:00 UTC,40.0,6.36832944832944,0.00270035996609114,0.0309153594368991,0.0173979921820795,,0.0266515466042342,0.0114581604199276,0.00205928814195309
2021-10-20 02:00:00 UTC,40.0,,0.00317840598445716,0.0293680608970632,0.0117124663187661,,0.0110252295820608,0.0113233025493367,0.00232459189198084
2021-10-20 03:00:00 UTC,40.0,6.30933954933955,0.00261590320428822,0.0286754638240331,0.0103075606265521,,0.0130594043263497,0.00930677543675787,0.0017980496075652
2021-10-20 04:00:00 UTC,40.0,,0.00290511399561014,0.0287765898617329,0.0123762487110443,,0.00884963262978632,0.00792257454361621,0.000690696869662619
2021-10-20 05:00:00 UTC,40.0,6.2451282051282,0.00295449840188414,0.0324676206298905,0.0170152804213721,,0.0113565266032829,0.0116647828355364,0.00482461105238286
2021-10-20 06:00:00 UTC,40.0,,0.00297599199439791,0.030239486183369,0.0149403325131965,,0.0176896032549626,0.0101839060731677,0.00027378568327122
2021-10-20 07:00:00 UTC,40.0,6.11802641802641,0.00230194087918237,0.0243948928073115,0.0143791162873202,,0.0181747472551018,0.00873981385380771,0.00196896652570289
2021-10-20 08:00:00 UTC,40.0,,0.00283075579173069,0.0328888154055405,0.0147898884581088,,0.0158833519727139,0.00893931598558905,0.00398800106956882
2021-10-20 09:00:00 UTC,40.0,5.96589059298998,0.0029470977164556,0.0329003492873318,0.018033228348308,,0.0165039468578796,0.0119883810605489,0.00393254914207145
2021-10-20 10:00:00 UTC,40.0,,0.00290367585328566,0.0263408468446323,0.0158457205454788,,0.00802310741488768,0.00957672316551023,0.00333302829605679
2021-10-20 11:00:00 UTC,40.0,5.91219891219891,0.00221631750212804,0.020300446370637,0.0160488178185295,,0.0125752596349806,0.00765803514382551,0.000926446578402608
2021-10-20 12:00:00 UTC,40.0,,0.00360295364614627,0.0337381688145273,0.0190513683099235,,0.0117136772541583,0.0119870637163177,0.00315522979844115
2021-10-20 13:00:00 UTC,40.0,5.83493938451973,0.00608045918259072,0.0457621240969556,0.015703491247059,,0.0504854048471414,0.0157419973672974,0.0072772924255725
2021-10-20 14:00:00 UTC,40.0,,0.0053121418318235,0.039840420498189,0.0288307056923977,,0.016827540193048,0.0181578581800156,0.00427278720223957
2021-10-20 15:00:00 UTC,40.0,8.13999400389747,0.00255131049555645,0.0300776150904942,0.0271663043946105,,0.0187599788678891,0.0135488601420627,0.00347158917656921
2021-10-20 16:00:00 UTC,40.0,,0.00233833404612775,0.0331418630180839,0.100200432604404,,0.0169982705208959,0.014294749489931,0.00154960080101894
2021-10-20 17:00:00 UTC,40.0,5.94753146684868,0.00200188634105843,0.0279953530750371,0.0219522098239228,,0.00839029267402513,0.0141269630968716,0.00209629436347067
2021-10-20 18:00:00 UTC,40.0,,0.00203911663883486,0.0295138548958383,0.0265073848496095,,0.0180658230790006,0.00962237164534008,0.000150238347842318
2021-10-20 19:00:00 UTC,40.0,4.49302018956872,0.00248668765584738,0.0182094642595801,0.0218765388561168,,0.0112847128010901,0.0105691717700975,0.00262041653955577
2021-10-20 20:00:00 UTC,40.0,,0.00327025891349222,0.0384160882195356,0.0319636456305695,,0.016526380167856,0.0167859467788947,0.00475231475296146
2021-10-20 21:00:00 UTC,40.0,6.01698484848485,0.0039267844001572,0.0339821993974729,0.0159347677127385,,0.0142512282424689,0.011293075284233,0.00285853326998342
2021-10-20 22:00:00 UTC,40.0,,0.0038366889583449,0.0310187204094552,0.0127798706334392,,0.0120159756395613,0.0117564954698061,0.00333706258866026
2021-10-20 23:00:00 UTC,40.0,7.3785223880597,0.00274680628819853,0.0286860122824521,0.014123439905176,,0.0209201982777679,0.0119546181917555,0.000504003153778476
2021-10-21 00:00:00 UTC,40.0,,0.00310646140044478,0.0253499813303099,0.0164781345952668,,0.0144232634538915,0.0114023157025121,0.00139169745622244
2021-10-21 01:00:00 UTC,40.0,7.70570710409227,0.00319619339121077,0.022995304899849,0.0153680124182959,,0.00777901176453044,0.0120763155146666,0.000829764106822669
2021-10-21 02:00:00 UTC,40.0,,0.00832353286037084,0.0484157603699489,0.021537564851375,,0.0221688665453595,0.0196825870022918,0.00757645393240471
2021-10-21 03:00:00 UTC,40.0,7.69069052191989,0.00796801986284095,0.0372803284624711,0.0237218685157388,,0.0136013833525275,0.0162617972226642,0.0048405536273207
2021-10-21 04:00:00 UTC,40.0,,0.00723349267171721,0.0334873064096174,0.0159388531542525,,0.00788432652696947,0.0124443961356914,0.00581041439259199
2021-10-21 05:00:00 UTC,40.0,7.68007802829863,0.00509642786670536,0.0310963371053935,0.0211799068396677,,0.0130699202529339,0.011684389973167,0.00088406992363017
2021-10-21 06:00:00 UTC,40.0,,0.00623408825709421,0.0395382877954752,0.0198846275513895,,0.0149897205572692,0.0151657674883569,0.0112844057871418
2021-10-21 07:00:00 UTC,40.0,8.416878122052,0.00319049319896306,0.0344944588600869,0.0488990046007767,,0.0133097456503759,0.0116774648179539,0.00334627294770008
2021-10-21 08:00:00 UTC,40.0,,0.00439333077363626,0.0318411158981847,0.0589986718682581,,0.0140192384642323,0.00945147491053866,0.00417019719967234
2021-10-21 09:00:00 UTC,40.0,6.33700236637587,0.00566221120625919,0.0420570305146586,0.024837694622222,,0.0227273955367483,0.0118145678313922,0.00359023578164448
2021-10-21 10:00:00 UTC,40.0,,0.00520342955084079,0.0389305975891239,0.0154225839419545,,0.0212480051881613,0.00803880115545065,0.00238756470616348
2021-10-21 11:00:00 UTC,40.0,6.33364793607767,0.0140301537469962,0.0424093278096963,0.0290007076996724,,0.0245184198164286,0.0212783480942563,0.0237166577767387
2021-10-21 12:00:00 UTC,40.0,,0.00790807383941863,0.0509673789983181,0.0252859099940777,,0.0297950078171055,0.0163778382139959,0.00458872161554948
2021-10-21 13:00:00 UTC,40.0,7.04528534497437,0.00661653804326753,0.0430590512500729,0.0197496732602665,,0.0167970779590741,0.0163034985271214,0.00132943380755397
2021-10-21 14:00:00 UTC,40.0,,0.0111299854761879,0.0490099210630451,0.0269189584514393,,0.0411133323001802,0.0220929630803244,0.0160652802596846
2021-10-21 15:00:00 UTC,40.0,6.92328938730506,0.0143505331503025,0.0557153522228599,0.0410025416210846,,0.0270569313583432,0.0278557703291436,0.00258886853940115
2021-10-21 16:00:00 UTC,40.0,,0.00738929344351311,0.0413669522191061,0.0214131852821804,,0.0212013373952646,0.0201838396582832,0.00577638025191786
2021-10-21 17:00:00 UTC,40.0,3.59128737849416,0.00863064342547904,0.0399583074569316,0.0138797692932832,,0.0134610436859428,0.0172207178420758,0.00625308375338059
2021-10-21 18:00:00 UTC,40.0,,0.00580334869095427,0.0377112266231917,0.0225587346609925,,0.0386810433910488,0.0163262585230472,0.00439661767729289
2021-10-21 19:00:00 UTC,40.0,3.58756644768471,0.00604590303282418,0.0372426484143706,0.0205763663854211,,0.0145014613434535,0.018396904219908,0.00273856959887434
2021-10-21 20:00:00 UTC,40.0,,0.00759173024398678,0.0450758987688075,0.0226654086175875,,0.0193249737455121,0.0214844206851601,0.0115618909700359
2021-10-21 21:00:00 UTC,40.0,3.57626468718887,0.00773991528296038,0.0467306806323778,0.0231822887570264,,0.0126254090902454,0.0202082876519971,0.00531246543454312
2021-10-21 22:00:00 UTC,40.0,,0.00455399428606003,0.0483199753453132,0.0181427037461303,,0.0146750686617969,0.0190340159143047,0.0236397845850566
2021-10-21 23:00:00 UTC,40.0,3.70441651023981,0.00574617453651408,0.0446571191239856,0.0162485635269204,,0.0281050299995553,0.0194057763936611,0.00581127120507002
2021-10-22 00:00:00 UTC,40.0,,0.00504648471048853,0.0488285247002406,0.0262807481449226,,0.0241146322789324,0.0183842421139047,0.00458764362842493
2021-10-22 01:00:00 UTC,40.0,3.69091447162703,0.003249986345484,0.0350463160384535,0.0150979059730249,,0.0211932792155593,0.0192157377682415,0.0035951573486187
2021-10-22 02:00:00 UTC,40.0,,0.00316208791600011,0.0399820708184826,0.0118166049339346,,0.0187245663641598,0.018497110922345,0.00189767841034632
2021-10-22 03:00:00 UTC,40.0,3.73175251655077,0.00305530915172227,0.034345672756828,0.0103270481905982,,0.0100267894891343,0.014030995775383,0.000474876949028688
2021-10-22 04:00:00 UTC,40.0,,0.0028503404191225,0.0307271863279512,0.0158555282981506,,0.0112207973573623,0.0155435479058983,0.000909874827087263
2021-10-22 05:00:00 UTC,40.0,3.7307220805928,0.00342594537983989,0.0314945577060896,0.0143420406455764,,0.0191583614534304,0.0198839687227597,0.0038524864810609
2021-10-22 06:00:00 UTC,40.0,,0.00398169360061037,0.0356138501396722,0.0184624640116355,,0.0125053433257912,0.0144048463149954,0.00113567752660196
2021-10-22 07:00:00 UTC,40.0,3.71860094378783,0.00306488761421667,0.0315467311536854,0.0134451599032147,,0.00760973196202074,0.0118573877814026,0.00363735143844882
2021-10-22 08:00:00 UTC,40.0,,0.00301406012875549,0.0290705060483594,0.00750442525382826,,0.0156039199697718,0.0131238695328836,0.00324109385405541
2021-10-22 09:00:00 UTC,40.0,3.72227285596755,0.00324488416344292,0.0279864352472301,0.0172071988446798,,0.0156081153039097,0.00999441949813719,0.00179005507941711
2021-10-22 10:00:00 UTC,40.0,,0.00500063095941593,0.0342129250616767,0.0184521175617325,,0.023811196485858,0.0124496534488207,0.00130598216835745
2021-10-22 11:00:00 UTC,40.0,3.72125887848844,0.00419431204082627,0.0296252859178447,0.0198145041105119,,0.0187750521931207,0.00717803085120903,0.000250099775401531
2021-10-22 12:00:00 UTC,40.0,,0.00369033749651702,0.0322083876640041,0.0153570473625991,,0.0153765021772866,0.0116305055659808,0.00358789101415097
2021-10-22 13:00:00 UTC,40.0,3.72337868818957,0.00470487888387742,0.0366583372392391,0.0227630241335116,,0.0166575982220486,0.0157880909228186,0.00629970543477788
2021-10-22 14:00:00 UTC,40.0,,0.00756848248291841,0.0483264864657112,0.0269842796178529,,0.0234348145082782,0.0260277990429945,0.0043321973913386
2021-10-22 15:00:00 UTC,40.0,5.50957736938514,0.00676480868985002,0.0469795638244019,0.0195353638140174,,0.0356572998507117,0.0221578937253333,0.0113178942598592
2021-10-22 16:00:00 UTC,40.0,,0.0075956196356364,0.0679356108584419,0.0320118842285648,,0.0145363578999383,0.0247984673906711,0.00919908036484936
2021-10-22 17:00:00 UTC,40.0,7.28835651672618,0.00494994550557473,0.0398100336197569,0.0169601921392117,,0.0235132560988336,0.0146899427004009,0.00265394749945606
2021-10-22 18:00:00 UTC,40.0,,0.00640168019596396,0.0375923257321681,0.0100394809813616,,0.0270124359709754,0.0198940503091823,0.00463098823835089
2021-10-22 19:00:00 UTC,40.0,4.59509751533831,0.00370344567440988,0.0379095952977695,0.0139190713026305,,0.0142470147114086,0.0151464263806484,0.00266316661438849
2021-10-22 20:00:00 UTC,40.0,,0.00485048106169399,0.031819363065928,0.0151538301930781,,0.0161158947138435,0.0158480219578538,0.00384748017467463
2021-10-22 21:00:00 UTC,40.0,7.24674883170572,0.00725918206840457,0.0355679222479211,0.0136038644680581,,0.0105850520775646,0.0195801821039322,0.0032515653025528
2021-10-22 22:00:00 UTC,40.0,,0.00457764302983205,0.0390736761969786,0.0180659065134808,,0.0150625512298547,0.0251955025538605,0.00217544131776884
2021-10-22 23:00:00 UTC,40.0,7.20940057041321,0.00446598848360122,0.0345373402366888,0.0126222706076249,,0.00670183148575732,0.0171945178777904,0.00317009476433094
2021-10-23 00:00:00 UTC,40.0,,0.00543372122136219,0.0341238542668257,0.0187308017475452,,0.0186296606732001,0.0149304415584916,0.00456370456941036
2021-10-23 01:00:00 UTC,40.0,7.18105443168019,0.00348677251162464,0.0263114750877631,0.013160381344723,,0.0156198010214083,0.012214428505324,0.00418882090636513
2021-10-23 02:00:00 UTC,40.0,,0.00388123873885725,0.0317775846588366,0.0187728904300867,,0.0107082064776423,0.0113038576393949,0.000327350486728966
2021-10-23 03:00:00 UTC,40.0,7.16401920592028,0.00338772556306236,0.0253432270668762,0.00693090071739009,,0.0181232219147914,0.0103705634908206,0.000913208338870976
2021-10-23 04:00:00 UTC,40.0,,0.00391542714028358,0.0306028207353865,0.0123461312337329,,0.0100082580638069,0.0112539245027588,0.00239245361188985
2021-10-23 05:00:00 UTC,40.0,7.14816397924868,0.00463315085395763,0.0338187696194915,0.0116439576595771,,0.0123362518909105,0.0126436526890762,0.000163868931897462
2021-10-23 06:00:00 UTC,40.0,,0.00344602474130995,0.0314801074545068,0.0152552616600387,,0.0207618143949425,0.009785117743071,0.00124458312084873
2021-10-23 07:00:00 UTC,40.0,7.13028354209862,0.00452774519441566,0.0338470022365673,0.0131691924260388,,0.023628409034014,0.01024569503352,0.000164254388748719
2021-10-23 08:00:00 UTC,40.0,,0.00257515192709742,0.0279818834003917,0.0150555215719611,,0.0145406804541838,0.00678182395738992,0.00189114564045655
2021-10-23 09:00:00 UTC,40.0,4.59351686992207,0.00594129609787052,0.0360257438560543,0.0136000777224744,,0.00776779197302442,0.0077739276287286,0.0056588609019812
2021-10-23 10:00:00 UTC,40.0,,0.00342232947199047,0.0353606763092093,0.0175669963541116,,0.0238178600017065,0.0109764818836679,0.00417267867107921
2021-10-23 11:00:00 UTC,40.0,4.5918717083664,0.00798196294061889,0.0493156079039098,0.0169237455138183,,0.0213520246498332,0.0197158577404823,0.0106211722006806
2021-10-23 12:00:00 UTC,40.0,,0.00415401303848124,0.0366249998971493,0.0136150812073441,,0.00873963283457642,0.0138221905712786,0.00534562635524757
2021-10-23 13:00:00 UTC,40.0,4.59066203075194,0.00467656545122179,0.0320400178355113,0.0160699733927351,,0.0145804696215501,0.012416233519774,0.00448861022161936
2021-10-23 14:00:00 UTC,40.0,,0.00282286294084573,0.0308792881483867,0.0180886748378873,,0.0180857293084797,0.0128929164447831,0.00202896519705498
2021-10-23 15:00:00 UTC,40.0,4.58869428849908,0.00375765771440735,0.0399020777863118,0.0229520925782304,,0.0204477131285084,0.0162262109737468,0.00417844408246199
2021-10-23 16:00:00 UTC,40.0,,0.00358910818930428,0.0372187640300037,0.0230256972080807,,0.0211596106747417,0.0140784328289103,0.00450036584929158
2021-10-23 17:00:00 UTC,40.0,7.83391874161264,0.00266457843491816,0.0328080934095908,0.0103278639100465,,0.0112947943971324,0.0121231105837784,0.00118539730350743
2021-10-23 18:00:00 UTC,40.0,,0.0026100104725476,0.0336116415635172,0.0166633183532096,,0.0115532368666309,0.0107499163609887,0.0061737300340825
2021-10-23 19:00:00 UTC,40.0,7.69123596417188,0.00446900944023795,0.029753050794925,0.0179245971646873,,0.0154511396977102,0.0110649890500874,0.00187785030388402
2021-10-23 20:00:00 UTC,40.0,,0.00360614708567601,0.0325232837768674,0.0128235663082623,,0.0159879096981269,0.0114621218481099,0.00261051477707536
2021-10-23 21:00:00 UTC,40.0,7.65655589516161,0.00353040765482228,0.0314894098348961,0.0149675463982219,,0.0219749161233514,0.0119115590369132,0.0032091239378077
2021-10-23 22:00:00 UTC,40.0,,0.00457633235263072,0.0304554748685789,0.0176200858574738,,0.00827488023121619,0.0109201707006986,0.00227361600389719
2021-10-23 23:00:00 UTC,40.0,7.51258594469217,0.00488126929249307,0.0336654849129001,0.0194695887340997,,0.0269376064040041,0.0121327313297554,0.00290463705293605
2021-10-24 00:00:00 UTC,40.0,,0.00369188226346533,0.0306521404392641,0.0132182544328617,,0.0236901886762471,0.00795937720517545,0.000979415096979276
2021-10-24 01:00:00 UTC,40.0,7.48205285758845,0.00315989458816276,0.0286944228710484,0.0120560235836191,,0.0197312979484152,0.00988473464305172,0.00105061762812203
2021-10-24 02:00:00 UTC,40.0,,0.00360337390522214,0.02827466201035,0.0119202914400507,,0.0169092045690238,0.00952732829358635,0.00267269503483039
2021-10-24 03:00:00 UTC,40.0,7.45102455282608,0.00291709725891769,0.0288747492209161,0.0121568113584736,,0.0160614913503029,0.0101974060873414,0.00112960407996425
2021-10-24 04:00:00 UTC,40.0,,0.00257555913031999,0.0283538938030774,0.0141924973146214,,0.0162223132399059,0.0107998540123372,0.00376870555950685
2021-10-24 05:00:00 UTC,40.0,7.422392636981,0.00332618073687455,0.0289377736400925,0.0124399091411311,,0.0109092792023094,0.00910090510309302,0.000765562000639032
2021-10-24 06:00:00 UTC,40.0,,0.00370375175877032,0.0295887629347248,0.0147852433393148,,0.0212038875635805,0.00965506382551866,0.00310308969527389
2021-10-24 07:00:00 UTC,40.0,7.39992537911416,0.00298621857793149,0.0300558173840467,0.0164202668044306,,0.0169229416161125,0.0123326243656734,0.0023799509170796
2021-10-24 08:00:00 UTC,40.0,,0.00341870788961291,0.0297039326067388,0.0168048695247713,,0.0160703063051811,0.0127357242690851,0.00334251335147842
2021-10-24 09:00:00 UTC,40.0,6.40875746937416,0.00366101082185439,0.0357609271621374,0.0180861643794639,,0.0173481005061424,0.015897819921051,0.00820772926271839
2021-10-24 10:00:00 UTC,40.0,,0.00374665085543016,0.0298483958702489,0.0150873772309231,,0.0203891031100744,0.0140539324986201,0.00138424810546607
2021-10-24 11:00:00 UTC,40.0,6.19183807576213,0.00625532551509795,0.0306986297928528,0.0199665961110581,,0.0218989629140132,0.014611196070995,0.00618117395968415
2021-10-24 12:00:00 UTC,40.0,,0.00916717886734209,0.0442756445178955,0.0130831072367527,,0.0207975424425655,0.0263232645681417,0.00938673038928739
2021-10-24 13:00:00 UTC,40.0,6.16173872854105,0.00358425228117021,0.0329994167523052,0.0172406943762857,,0.0190776001231721,0.0199805400771265,0.00277700560593065
2021-10-24 14:00:00 UTC,39.999802955665,,0.00447335613913271,0.0304100140808168,0.0161702879961575,,0.0231319802800383,0.0149266107688009,0.00249043312637423
2021-10-24 15:00:00 UTC,39.9985714285714,5.67783576831655,0.0076861536373201,0.0446901784075667,0.0226252448125459,,0.0213417724968349,0.0229484424312287,0.00781827413583681
2021-10-24 16:00:00 UTC,39.9985714285714,,0.00685601148774759,0.0359831373711496,0.0120463307570497,,0.0277970119811054,0.0180832016671412,0.00655646441437892
2021-10-24 17:00:00 UTC,39.9985714285714,4.28979489040079,0.00395195945360724,0.0306868991536697,0.00739421589508652,,0.0128122692122528,0.0141114932658742,0.00139355250333862
2021-10-24 18:00:00 UTC,39.9985714285714,,0.00390461216290628,0.0344484169259749,0.0147579094728531,,0.0212837427809483,0.0154911395378687,0.00233230947766877
2021-10-24 19:00:00 UTC,39.9985714285714,2.94726462572346,0.00359236689540683,0.0372402820122722,0.0110554613905575,,0.0160422062891657,0.0127581828297407,0.00103941149066954
2021-10-24 20:00:00 UTC,39.9985714285714,,0.00349938765207429,0.0326276081309199,0.0123033201758211,,0.0113315100216364,0.0137638921473624,0.00485895923312171
2021-10-24 21:00:00 UTC,39.9985714285714,2.94650437942307,0.00367494915101707,0.0388928685867875,0.0152829359589553,,0.0201601227332507,0.018687601501978,0.0101527991775953
2021-10-24 22:00:00 UTC,39.9985714285714,,0.00400947679782386,0.0382054494344149,0.0174240156475191,,0.0182416091757944,0.0172212531817135,0.00148890789484521
2021-10-24 23:00:00 UTC,39.9985714285714,2.11509480193764,0.00462525039599839,0.0311023952142155,0.0164349031999709,,0.0172397138711148,0.00917639915123536,0.00214894511104137
2021-10-25 00:00:00 UTC,39.9985714285714,,0.00474567871001243,0.0406449121193943,0.0100337324840733,,0.0221689495152911,0.0138075953136811,0.00574974674651732
2021-10-25 01:00:00 UTC,39.9985714285714,5.51304257721194,0.00397104746687488,0.0322388286958069,0.0108169491286944,,0.0200731919723123,0.0163917476619782,0.00167187467917339
2021-10-25 02:00:00 UTC,39.9985714285714,,0.00275320792274173,0.030063336062674,0.0190644634952322,,0.0144183626504079,0.0127349662222678,0.000161957774423083
2021-10-25 03:00:00 UTC,39.9985714285714,5.511108185457,0.00439862825899647,0.0320130435362862,0.0132975537653637,,0.0130633783483059,0.0127512504847485,0.00315851593714463
2021-10-25 04:00:00 UTC,39.9985714285714,,0.00546199628246572,0.032951179458018,0.0101802803127424,,0.0135939439843976,0.0120466916778416,0.0031859170446388
2021-10-25 05:00:00 UTC,39.9985714285714,5.51304257721194,0.0040223389728888,0.0323504089622027,0.0164880305592062,,0.0140463668112591,0.0118188818166472,0.00185373190656957
2021-10-25 06:00:00 UTC,39.9985714285714,,0.00244512338524357,0.0283228782536401,0.0107947592343425,,0.0177432683662303,0.0135452460748483,0.000161498852495513
2021-10-25 07:00:00 UTC,39.9985714285714,5.51181424758433,0.00304000000753237,0.041789261339539,0.0137766672030852,,0.0164024250982009,0.0153493350936669,0.00235676231796968
2021-10-25 08:00:00 UTC,39.9985714285714,,0.0040025514498598,0.0388195279544558,0.0106687458864716,,0.0121713886150478,0.0172905326036405,0.0011132287460593
2021-10-25 09:00:00 UTC,39.9985714285714,4.66834088286527,0.0022750062394893,0.026098546829638,0.0108141799050223,,0.0108208986690689,0.011414901388671,0.00241592571590067
2021-10-25 10:00:00 UTC,39.9985714285714,,0.00323600618089024,0.0369955769121288,0.0126378431753687,,0.0175937738931858,0.0130541192901542,0.00382922190900607
2021-10-25 11:00:00 UTC,39.9985714285714,4.67441023031298,0.00501899626785216,0.0373915799649282,0.0169101414624467,,0.0168780304938443,0.0134703654519108,0.00421981177591555
2021-10-25 12:00:00 UTC,39.9985714285714,,0.00311400126907064,0.0327649361291223,0.0169920607229268,,0.0187646192793375,0.0134178952023781,0.00118044715227004
2021-10-25 13:00:00 UTC,39.9985714285714,4.66971127587733,0.00344727831868408,0.0387514194020842,0.0202494433291462,,0.0133052178386445,0.0157609437910431,0.00768358618339768
2021-10-25 14:00:00 UTC,39.9985714285714,,0.00348458024210954,0.034497308146329,0.0142689398166778,,0.0129317178511104,0.00987107824433046,0.00661042682794351
2021-10-25 15:00:00 UTC,39.9985714285714,4.63085019735605,0.00403197472558574,0.0306759547022467,0.0126435878479422,,0.0120889455773751,0.0122511424418049,0.00483560018849244
2021-10-25 16:00:00 UTC,39.9985714285714,,0.00343953729106654,0.0316195396555244,0.0116799737814824,,0.0110373594914439,0.0145173956668172,0.007108204064586
2021-10-25 17:00:00 UTC,39.9985714285714,4.589437470935,0.00470550778311783,0.0408311427237375,0.0205418715321423,,0.0153051912898803,0.0149140050754811,0.00330474475348475
