,Date,Close,Volume, RSI,RSI Condition,MACD Condition,EMA Condition,Close-EMA200 Price Diff,BB Condition, ATR,Trend,Forecasted,Slope,Acceleration,Price Relative Close-EMA200 Price Diff,Price Relative ATR,future_price1,future_price3,future_price5,future_price10,future_price15,future_price30,future_price1 P/L,future_price1 % P/L,future_price3 P/L,future_price3 % P/L,future_price5 P/L,future_price5 % P/L,future_price10 P/L,future_price10 % P/L,future_price15 P/L,future_price15 % P/L,future_price30 P/L,future_price30 % P/L
199,Mar 19 2020,2409.39,7946710000,39.84029659657216,0.0,0,0,-825.1651000000002,0,127.38892759912348,-1,2340.9332967032988,-21.84241758241732,-0.879616085013892,-0.3424788431926754,5.2871858685859685,2398.1,2386.13,2480.64,3023.94,2978.76,3334.69,-11.289999999999964,-0.004685833343709389,-23.259999999999764,-0.009653895799351605,71.25,0.029571800331204164,614.5500000000002,0.2550645599093547,569.3700000000003,0.23631292567828388,925.3000000000002,0.3840391136345715
200,Mar 18 2020,2398.1,8755780000,39.39273807127403,0.0,1,0,-828.1321636815924,0,130.65043277061469,-1,2337.6541758241738,-19.79096703296732,-0.3945170390049593,-0.3453284532261342,5.448081096310191,2529.19,2711.02,2741.38,3130.12,3116.39,3297.59,131.09000000000015,0.054664109086360095,312.9200000000001,0.1304866352529086,343.2800000000002,0.14314665777073526,732.02,0.30524998957508026,718.29,0.29952462366039784,899.4900000000002,0.3750844418497979
201,Mar 17 2020,2529.19,8358500000,46.85770490961693,0.0,0,0,-690.1064207593872,0,134.66754471557076,-1,2381.194725274725,-12.704703296703292,0.3095821760656856,-0.27285669354986664,5.324532546608627,2386.13,2480.64,2882.23,3003.37,3128.21,3248.92,-143.05999999999995,-0.05656356382873566,-48.55000000000018,-0.019195869033168795,353.03999999999996,0.13958619162656818,474.17999999999984,0.18748294908646634,599.02,0.2368426255046082,719.73,0.2845693680585484
202,Mar 16 2020,2386.13,7781540000,40.93248265108155,0.0,0,-1,-824.8762076175026,0,138.0512915216014,-1,2357.5202197802173,-14.884923076923364,0.7531563820794414,-0.3456962561207908,5.785572936998461,2711.02,2741.38,2746.56,3090.23,3225.89,3225.52,324.8899999999999,0.136157711440701,355.25,0.1488812428492999,360.42999999999984,0.1510521220553783,704.0999999999999,0.29508031833973836,839.7599999999998,0.35193388457460395,839.3899999999999,0.3517788217741698
203,Mar 13 2020,2711.02,8258670000,54.88487313541053,0.0,0,0,-495.01122047702984,0,151.41905641291558,-1,2436.7764835164808,-6.070945054945335,1.275658543654122,-0.182592242210323,5.5853168332552166,2480.64,2882.23,2972.37,2954.22,3337.75,3283.66,-230.3800000000001,-0.08497908536270485,171.21000000000004,0.06315335187494008,261.3499999999999,0.09640282993116979,243.19999999999982,0.0897079328075779,626.73,0.23117867075860746,572.6399999999999,0.21122677073573778
204,Mar 12 2020,2480.64,8829380000,46.49755469823242,0.0,0,-1,-718.1733973877062,0,157.18626666913588,-1,2434.223516483516,-6.507912087912146,1.539293563579252,-0.28951133473124124,6.336520682934077,2741.38,2746.56,3023.94,2978.76,3373.23,3273.4,260.74000000000024,0.10510997162022714,265.9200000000001,0.10719814241486071,543.3000000000002,0.2190160603715171,498.12000000000035,0.20080301857585153,892.5900000000001,0.3598224651702787,792.7600000000002,0.3195788183694531
205,Mar 11 2020,2741.38,7374110000,54.89818801030273,0.0,0,0,-452.88182129429606,0,170.59867619276903,-1,2525.893186813185,4.221472527472276,1.927790411785988,-0.16520213224518163,6.22309479870609,2882.23,2972.37,3130.12,3116.39,3386.15,3276.24,140.8499999999999,0.05137923235742579,230.98999999999978,0.08426048194704848,388.7399999999998,0.1418044926278005,375.00999999999976,0.136796066214826,644.77,0.2351990603272804,534.8599999999997,0.19510611443871323
206,Mar 10 2020,2882.23,7635960000,58.67308621028741,0.0,0,0,-308.9270270525617,-1,169.02662789328556,-1,2660.031978021979,19.672549450549543,2.672095737229775,-0.10718333618502399,5.864439267278654,2746.56,3023.94,3003.37,3128.21,3370.29,3243.63,-135.67000000000007,-0.04707119140387827,141.71000000000004,0.049166790991697414,121.13999999999987,0.0420299559715914,245.98000000000002,0.08534364016750919,488.05999999999995,0.1693341613958636,361.4000000000001,0.125389021695007
207,Mar 09 2020,2746.56,8423050000,53.98598888045161,0.0,0,0,-440.17317603711354,0,167.51044018662233,-1,2732.005494505494,27.315780219780148,3.493531167733343,-0.1602634481085844,6.098917925937258,2972.37,3130.12,3090.23,3225.89,3380.16,3295.47,225.80999999999995,0.082215571478504,383.55999999999995,0.13965105440988,343.6700000000001,0.12512743213328675,479.3299999999999,0.1745201269952231,633.5999999999999,0.23068857042991958,548.9099999999999,0.1998536350926249
208,Mar 06 2020,2972.37,6552140000,59.74942120718444,0.0,0,0,-212.2302091113711,-1,172.64326588757788,-1,2877.312967032968,43.43010989011001,4.659491075957005,-0.07140100630519454,5.808269693462721,3023.94,3003.37,2954.22,3337.75,3373.94,3325.54,51.570000000000164,0.017349791580456055,31.0,0.010429387996783711,-18.15000000000009,-0.0061062384561814615,365.3800000000001,0.12292547697628496,401.57000000000016,0.1351009463828528,353.1700000000001,0.11881764383303561
